ApplicantID,EducationInstituteName,Score,EducationLevelID,MajorID,Degree,YearsOfEducation
23120,stmik nusa mandiri,3.59,2,4,True,4
23123,institut pertanian bogor,0.815,2,17,True,4
23136,universitas lampung,3.11,2,7,True,13
23141,universitas hkbp nommensen,3.58,2,7,True,4
23150,universitas islam bandung,3.59,2,6,True,3
23174,universitas nasional,3.52,1,6,True,2
23176,brawijaya university,3.32,2,0,True,4
23190,politeknik lp3i jakarta,3.06,4,15,True,3
23197,pancasila,0.9,2,17,False,2
23215,universitas katolik santo thomas sumatera utara,2.75,2,2,True,6
23217,universitas ciputra,0.7375,2,14,True,4
23220,universitas indraprasta pgri,3.35,2,4,True,3
23221,universitas muhammadiyah palembang,3.24,2,15,True,3
23222,universitas gunadarma,3.54,2,3,False,4
23225,universitas negeri yogyakarta,3.18,2,2,True,3
23231,universitas bangka belitung,3.55,2,17,True,4
23245,universitas esa unggul ,0.9275,2,2,False,3
23251,universitas pancasila,3.24,4,2,True,2
23253,upn veteran jawa timur,3.6,2,6,True,4
23256,institut bisnis nusantara,3.26,2,2,True,4
23271,tarumanagara university,3.12,2,10,True,5
23277,institut pertanian bogor,0.6875,4,4,True,3
23287,smkn 1 pacet,3.2399999999999998,6,16,True,3
23289,university of sumatera utara ,3.29,2,0,True,5
23291,smk an nurmaniyah,3.3,6,16,False,2
23292,universitas muhammadiyah malang,3.51,2,10,True,4
23307,d.iv komputer multimedia,3.25,3,16,True,17
23309,abfii perbanas,3.51,4,17,False,3
23313,universitas padjajaran,0.7025,4,2,True,3
23315,universitas teknokrat indonesia,0.8325,2,4,True,3
23321,prof. dr. moestopo (beragama),3.22,2,17,True,4
23339,stie perbanas,3.3,2,2,True,6
23347,universitas sumatera utara,0.9025,1,6,True,9
23350,stikom interstudi,3.44,2,10,False,4
23356,university of muhammadiyah jakarta ,0.8175,2,7,True,0
23363,smk,2.8,6,16,False,2
23367,gadjah mada university,3.61,4,7,True,4
23368,universitas ma chung,3.14,2,16,True,5
23372,upi yai ,2.75,2,2,True,5
23387,universitas negeri jakarta,3.58,2,17,True,4
23410,"universitas pembangunan nasional ""veteran"" jawa timur",3.73,2,14,True,3
23413,al azhar indonesia,3.19,2,6,True,6
23425,universitas pamulang,3.05,2,6,True,4
23439,universitas terbuka,3.0,2,17,True,5
23443,akademi komunikasi bina sarana informatika,3.14,4,10,True,4
23452,universitas muhammadiyah yogyakarta,3.22,2,17,True,3
23455,universitas kristen maranatha,2.98,2,17,True,3
23458,ubaya,3.296,1,6,False,3
23459,state university of surabaya,3.29,2,17,False,4
23461,lpk tarakanita,2.75,4,15,True,7
23462,universitas mercu buana,0.9175,2,4,True,5
23468,institut ilmu sosial dan ilmu politik jakarta,0.8075,2,17,True,3
23470,institut pertanian bogor,3.19,4,2,False,2
23481,brawijaya university,3.4,2,6,True,3
23485,akademi sekretari budi luhur ,3.08,4,5,True,4
23490,universitas 17 agustus 1945 surabaya,3.1,2,4,True,4
23491,program pendidikan vokasi universitas indonesia,3.8,4,5,True,3
23493,strayer university ,2.98,2,16,True,4
23496,uin syarif hidayatullah jakarta,2.74,2,17,True,6
23504,institut teknik sepuluh november surabaya,2.69,4,8,True,4
23522,universitas wijaya kusuma surabaya,3.4,2,7,True,4
23524,stmiklpkia,3.45,2,2,True,4
23540,universitas bina darma palembang,3.39,2,16,True,4
23546,universitas indonesia,3.09,4,17,True,3
23550,universitas gunadarma,3.32,4,16,True,3
23553,universitas sumatera utara,3.14,2,6,True,4
23556,universitas pancasila,3.38,2,2,True,3
23567,politeknik negeri sriwijaya,3.48,4,11,True,3
23574,universitas gunadarma,3.02,2,17,True,4
23578,smu n 35 jakarta ,2.8,5,13,True,3
23580,universitas kristen satya wacana,3.41,4,5,True,3
23581,universitas airlangga,0.925,4,7,True,2
23583,universitas negeri jakarta,3.55,2,7,True,4
23589,ikpia perbanas,2.72,2,4,True,6
23594,universitas bina sarana informatika,3.14,4,4,False,3
23602,universitas satya negara indonesia,2.98,2,17,True,3
23604,universitas indonesia,3.58,2,7,True,3
23605,universitas hang tuah surabaya,3.62,2,6,True,3
23606,binus university,3.37,2,7,True,4
23613,pamulang university,3.43,2,17,True,3
23615,universitas islam bandung,3.02,2,6,True,3
23620,mercubuana university,3.54,2,17,True,6
23626,magister hukum trisakti,3.33,1,6,True,10
23630,smkn 1 sampang,2.8,6,11,True,3
23633,"upn ""veteran"" jawa timur",3.8,2,0,True,3
23635,sma islam said na'um jakarta,3.12,5,13,False,3
23637,smk bina informatika,3.4799999999999995,6,4,True,2
23639,sman 01 klapanunggal,3.532,5,13,False,2
23643,universitas muhammadiyah jakarta,0.9175,2,7,True,4
23644,institut stiami,3.73,4,17,True,6
23659,universitas pancasila,0.845,2,6,True,4
23664,sma n 20 jakarta pusat,2.4,5,13,True,3
23665,universitas yarsi,2.85,2,6,True,9
23670,esa unggul,3.05,2,6,True,5
23672,stie bisnis indonesia ,0.75,2,17,True,6
23674,universitas budi luhur,3.1,2,4,False,13
23681,universitas budi luhur,2.9989999999999997,2,4,True,17
23682,universitas mercubuana,3.43,2,16,True,3
23684,stt pln jakarta,0.71,2,4,True,5
23687,stie muhammadiyah jakarta,3.86,2,17,True,4
23694,smk miftahul falah,2.8,6,17,True,9
23695,"upn ""veteran"" yogyakarta",3.57,2,15,True,4
23698,universitas brawijaya,0.74,2,6,True,0
23700,narotama surabaya ,3.8,2,6,True,10
23703,universitas hasanuddin,1.0,2,6,True,3
23705,politeknik negeri jakarta,3.12,3,2,True,4
23707,ciputra university,3.26,2,17,True,3
23720,universitas islam negeri syarif hidayatullah jakarta,3.53,2,6,True,4
23736,smk daruttqwa (teknik pemesinan) ,2.96,6,7,False,3
23737,universitas dirgantara marsekal suryadarma,0.7225,4,4,True,3
23740,universitas kristen satya wacana,3.28,2,6,True,3
23743,politeknik pos indonesia,3.59,4,2,True,2
23744,universitas klabat,0.72,2,2,True,7
23747,universitas gunadarma,0.935,2,2,True,3
23748,universitas multimedia nusantara,3.34,2,10,True,4
23750,stie igi,3.26,2,2,True,1
23766,institut teknologi padang,3.43,2,8,True,4
23772,univ.pramita indonesia,2.78,2,2,True,8
23777,universitas kristen petra surabaya,0.8775,2,14,True,3
23779,stie jakarta,3.0,2,17,True,4
23780,universitas airlangga,3.62,1,6,True,4
23781,sma pgri 3 bogor,3.404,5,0,False,2
23782,universitas bengkulu,3.37,2,2,True,3
23786,school,2.8,6,1,True,3
23787,universitas negeri surabaya,0.8175,2,7,True,4
23794,universitas bhayangkara surabaya,2.77,2,9,True,4
23797,stmik swadharma,3.33,2,16,True,4
23798,smk negeri 7 sby,2.8,6,0,False,3
23799,universitas advent indonesia,0.8525,2,2,True,3
23801,universitas muhammadiyah yogyakarta,3.29,2,8,False,3
23805,universitas brawijaya,3.93,4,2,True,2
23807,smk st. louis surabaya,3.7600000000000002,6,9,True,2
23809,universitas kristen petra,2.74,2,8,True,5
23810,smk negeri 6 surabaya,3.2,6,1,True,3
23811,universitas sahid,0.955,2,2,True,3
23815,universitas airlangga,3.26,2,6,True,3
23816,universitas negeri malang,3.24,2,8,True,3
23819,paramadina,2.9,2,4,False,7
23821,universitas nasional,3.23,2,2,True,4
23823,brawijaya university,3.56,2,6,False,5
23825,institut teknologi adhi tama surabaya,3.08,2,11,True,5
23826,universitas budi luhur,3.64,2,4,True,3
23832,smkn 1 jombang,3.4,6,1,False,2
23835,universitas negeri yogyakarta,3.25,2,0,True,5
23836,universitas bina sarana informatika,3.48,4,10,True,3
23837,upn veteran jatim,3.11,2,14,True,5
23840,universitas 17 agustus 1945,0.6375,2,7,True,0
23850,universitas brawijaya,3.75,1,6,True,1
23853,universitas pembangunan nasional veteran jakarta,3.51,2,2,True,3
23854,institut teknologi nasional bandung,3.25,2,15,True,6
23855,universitas padjadjaran,3.74,2,7,True,3
23857,stieni,2.88,2,17,False,5
23859,universitas brawijaya malang,3.35,1,6,True,8
23864,smk islam bahagia,0.5125,6,2,True,2
23866,smk negeri 36 jakarta,3.0,6,16,False,11
23869,universitas islam indonesia,3.23,2,2,True,3
23877,institut transportasi dan logistik trisakti,3.26,2,17,False,4
23881,universitas brawijaya,3.33,2,15,True,4
23884,its surabaya,3.3,3,8,False,5
23890,universitas negeri makassar,3.65,2,4,True,3
23892,universitas kristen petra,3.02,2,17,True,4
23894,stikom prosia,3.66,2,7,True,4
23895,institut pertanian bogor,0.795,4,16,True,3
23898,universitas katolik parahyangan bandung,2.53,2,6,True,5
23901,universitas 45 surabaya,3.68,2,2,True,5
23903,universitas islam 45 bekasi,3.65,2,7,True,3
23909,stikom interstudi,2.88,2,10,False,5
23911,universitas negeri malang,3.52,2,8,True,3
23915,stikom profesi indonesia jakarta,2.86,2,10,True,10
23916,universitas gunadarma,3.2,2,16,True,4
23918,dr. soetomo,0.81,2,17,True,4
23919,universitas diponegoro,3.56,2,6,True,4
23920,universitas gunadarma,2.92,2,16,False,5
23922,universitas krisnadwipayana,3.31,2,6,True,3
23924,klabat university,0.9,1,17,True,1
23932,universitas kristen indonesia,2.5,2,17,True,7
23934,universitas mercu buana,0.9775,2,2,False,3
23939,universitas muhammadiyah yogyakrta,0.82,2,6,True,3
23940,universitas negeri semarang,3.47,2,6,True,6
23944,universitas bina sarana informatika,2.54,4,16,True,3
23945,bina sarana informatika,2.5,4,4,True,3
23946,institut ilmu sosial dan manajemen stiami,3.74,2,7,True,4
23956,universitas bengkulu,3.15,2,0,True,3
23962,stkip nu indramayu,3.2,2,7,True,5
23965,universitas muhammadiyah sumatrabarat,3.3,4,7,True,3
23966,universitas indraprasta pgri,0.9125,2,7,True,3
23971,stmik bumigora mataram,3.0,2,16,True,4
23979,smk yp ippi,2.216,6,17,False,3
23982,universitas sembilanbelas november,3.29,2,4,True,5
23989,universitas negeri padang,3.06,2,0,True,5
23992,smk hangtuah 1 jakarta,3.0,6,14,False,3
24001,universitas riau,3.2,2,15,True,4
24034,universitas gunadarma,3.14,2,2,True,4
24048,universitas islam riau,3.25,2,7,True,5
24053,stie dewantara ,3.26,2,17,True,2
24059,kalbis institute,2.8,2,2,False,4
24061,smk negeri 11 jakarta,3.6950000000000003,6,5,True,3
24066,smk walang jaya,3.0,6,2,True,2
24090,politeknik lp3i kampus depok,3.4,4,17,True,6
24092,institut pertanian bogor,2.35,2,7,True,5
24094,universitas negeri padang,0.7625,4,7,True,4
24096,universitas mercu buana,3.75,2,4,False,4
24125,sman 8 batam,2.68,5,0,False,2
24129,universitas negeri jakarta,3.21,2,17,True,5
24131,airlangga university,2.65,2,17,True,6
24149,universitas pamulang ,3.2,2,17,False,4
24155,institut pertanian bogor,0.6875,4,17,True,3
24158,universitas gunadarma,3.01,4,2,True,3
24159,airlangga university,0.815,1,6,False,1
24161,universitas negeri jakarta,3.51,2,7,True,3
24163,politeknik negeri bandung,3.68,4,2,False,3
24166,universitas pamulang,2.9,2,4,False,4
24170,universitas esa unggul,3.62,2,10,True,3
24171,sma n 73 jakarta,3.2944,5,13,True,3
24172,ikip siliwangi bandung,0.7675,2,7,True,3
24174,uin sunan gunung djati bandung,0.89,2,15,True,3
24177,institut teknologi dan sains bandung,2.85,2,0,True,5
24200,universitas bsi,3.08,4,17,False,3
24204,university of indonesia,3.14,2,7,True,3
24205,institut ilmu sosial ilmu politik jakarta,0.6825,2,10,True,5
24207,universitas padjadjaran,3.32,2,7,True,3
24209,stmik eresha pamulang,3.0,2,4,False,7
24210,muhammadiyah 12,2.9,5,7,True,3
24213,universitas borobudur,0.88,4,2,True,3
24225,universitas cenderawasih,3.53,2,6,True,13
24232,universitas negeri jakarta,3.65,2,15,True,5
24253,smun 1 sukaraja,2.38,5,0,False,12
24256,universitas negeri jakarta,3.78,2,7,True,4
24270,universitas pembangunan panca budi,3.14,2,4,True,4
24287,universitas indonesia,3.32,2,7,True,4
24298,smkn 41 jakarta,3.4200000000000004,6,15,False,2
24300,universitas pamulang,0.795,2,4,True,3
24302,universitas indraprasta pgri,3.46,2,4,True,4
24317,perbanas institute,2.85,2,2,True,7
24318,gunadarma university,3.27,2,2,True,5
24319,university christian of indonesia,0.815,2,6,False,4
24323,universitas negeri jakarta,3.51,2,0,True,5
24332,smk jakarta pusat 1,2.7,6,5,True,3
24347,universitas nasional,3.27,2,7,True,0
24348,institut bisnis nusantara,3.35,2,2,True,3
24349,universitas bina sarana informatika,3.71,4,17,False,3
24351,upi yai,3.09,2,3,True,5
24359,sekolah tinggi ilmu ekonomi yai,0.7675,2,17,False,4
24364,universitas bandar lampung (ubl),3.33,2,0,True,4
24378,sekolah tinggi ilmu ekonomi indonesia,3.12,2,2,True,4
24382,universitas gunadarma,3.41,2,16,True,7
24394,uin syarif hidayatullah jakarta,3.46,2,6,True,4
24400,universitas budi luhur ,3.04,2,4,False,0
24401,stmik nusa mandiri,3.0,2,7,True,3
24408,universitas terbuka indonesia,0.7625,2,17,False,5
24413,universitas bina sarana informatika,3.25,4,4,True,2
24417,stie tri dharma widya,3.1,2,2,False,4
24420,institut teknologi telkom purwokerto,3.19,2,4,True,4
24429,universitas indonesia,3.77,2,7,True,4
24436,universitas jayabaya,2.72,2,2,False,6
24437,institut agama islam negeri (iain) metro,3.55,2,2,False,4
24445,bina sarana informatika,2.63,4,10,False,2
24457,bina sarana informatika,3.23,4,4,False,3
24461,bina sarana informatika,2.61,4,4,False,2
24469,universitas sahid jakarta,3.76,2,17,True,3
24480,universitas bengkulu,2.8,2,17,True,5
24486,universitas lampung,3.23,2,15,True,5
24487,universitas gunadarma,3.07,4,4,False,3
24490,d1 lap fe trisakti,3.6,6,4,True,1
24499,universitas negeri jakarta,3.76,2,7,True,3
24505,smkn 1 balongan,2.76,6,16,False,3
24512,perbanas institute,3.3,2,17,True,3
24517,ilmu hubungan internasional universitas muhammadiyah malang,3.77,2,7,True,4
24541,universitas sriwijaya,0.7525,2,17,True,6
24581,unswagati,0.795,2,7,True,4
24584,politeknik negeri sriwijaya,3.5,4,8,True,2
24597,universitas pancasila,3.61,2,17,True,4
24604,universitas trisakti,0.87,2,6,True,4
24611,universitas budi luhur,2.89,2,16,True,5
24612,ippi yogyakarta,3.64,4,2,True,3
24613,universitas jenderal soedirman,3.36,2,7,True,4
24619,universitas methodist indonesia,3.0,2,7,True,4
24620,university of indonesia,0.67,2,2,True,5
24623,bsi,3.57,4,17,False,3
24637,stie ibek jakarta,2.98,2,2,True,3
24641,smk dharma karya,3.1364,6,5,True,2
24643,stie mahardhika surabaya,3.26,2,17,False,4
24644,universitas budi luhur,3.51,2,2,True,4
24648,brawijaya university,3.4,2,10,True,3
24654,uin syarif hidayatullah jakarta,2.73,2,17,False,7
24656,bina nusantara,0.7275,4,2,True,3
24665,amik medicom medan,3.2,4,2,True,2
24667,perbanas institute jakarta,3.4,2,17,True,4
24668,universitas surabaya,3.661,1,6,True,2
24682,smk par satya widya surabaya,3.4799999999999995,6,1,True,2
24684,universitas bung karno,3.0,2,4,False,4
24685,universitas pancasila,3.21,2,6,True,5
24704,"upn ""veteran"" jawa timur",3.63,2,2,False,3
24712,politeknik negeri manado,2.67,4,17,False,3
24714,stiesia surabaya ,3.1,2,17,True,4
24719,univeversitas pembangunan nasional “veteran” jakarta,3.65,4,2,True,2
24738,institute of political and social science jakarta,0.7275,2,15,True,4
24748,universitas riau,3.43,4,15,True,4
24750,universitas darma persada,2.88,2,7,True,3
24751,universitas bina sarana informatika,2.99,4,4,True,4
24752,universitas padjadjaran ,3.12,4,7,True,3
24756,university of muhammadiyah jakarta,0.86,2,17,True,3
24763,universitas kristen petra,0.785,2,14,True,4
24777,universitas brawijaya,3.14,2,15,True,4
24781,pradita institute,3.02,2,4,True,4
24787,yadika 7 bogor,3.2,6,16,True,3
24788,universitas 17 agustus 1945 surabaya ,0.7475,2,4,True,5
24794,universitas trunojoyo madura,3.26,2,4,True,4
24798,universitas gunadarma,0.8575,2,18,True,4
24801,uin jakarta,3.34,2,17,True,4
24805,"universitas pembangunan nasional ""veteran"" jawa timur",0.91,2,8,True,4
24814,universitas indraprasta pgri,2.83,2,7,True,4
24817,smk negeri 23 jakarta,2.968,6,17,False,3
24827,universitas negeri surabaya,3.33,2,8,True,5
24844,smk n 28 jakarta,3.3600000000000003,6,13,False,2
24853,universitas airlangga,3.51,2,7,True,3
24855,universitas pamulang,3.25,2,4,True,5
24860,stie asia malang,3.63,2,2,True,3
24884,universitas 17 agustus 1945,0.8475,2,2,True,3
24886,universitas diponegoro,3.62,2,6,True,4
24890,universitas kristen petra,3.14,2,18,True,4
24898,universitas pamulang,3.5,2,2,True,3
24900,universitas ahmad dahlan,3.86,2,2,True,3
24916,smk islam malahayati,2.5940000000000003,6,16,False,2
24930,smkn 29 jakarta selatan,3.175,6,11,True,3
24931,universitas muhammadiyah surakarta,3.15,2,6,True,3
24943,universitas hasanuddin makassar,3.48,2,6,True,5
24952,universitas gunadarma,3.01,2,16,True,13
24965,universitas kristen indonesia,3.38,4,20,False,6
24969,universitas persada indonesia yai,3.19,2,4,False,4
24973,sekolah tinggi hukum indonesia jakarta,3.21,2,6,True,4
24979,universitas putra indonesia yptk padang,3.58,2,2,True,3
24983,university of muhammadiyah jakarta,3.19,2,6,True,4
24984,bsi ,0.7275,4,4,True,13
24987,christian university of indonesia,3.77,2,17,True,3
24988,universitas pancasila ,3.33,2,6,True,4
24992,universitas putra indonesia yptk padang,3.03,2,7,False,4
24997,universitas bina sarana informatika,3.18,4,4,True,3
25008,politeknik negeri jakarta,0.8425,4,8,True,3
25009,pelita harapan,3.1,1,17,True,2
25010,universitas negeri padang,0.8,2,7,True,4
25013,universitas persada indonesia yai,3.39,2,17,False,4
25020,universitas nasional,3.59,2,2,True,3
25022,politeknik negeri padang,2.89,4,11,False,3
25023,universitas putra indonesia yptk padang,0.915,2,2,True,3
25029,politeknik negeri medan ,0.8475,4,11,True,3
25031,universitas komputer indonesia,3.32,2,2,True,3
25035,universitas mercu buana,3.28,2,4,True,5
25039,universitas pamulang,0.87,2,7,True,4
25043,university gunadarma,3.21,2,2,True,4
25046,universitas pelita bangsa ,3.39,2,4,True,3
25047,sekolah tinggi ilmu ekonomi indonesia banjarmasin,3.4,2,2,True,4
25048,sma al - nur cibinong,3.6,5,13,True,3
25054,asm laksi 31 jakarta,3.39,4,17,False,2
25059,universitas krisnadwipayana,3.34,2,17,True,4
25062,akademi kebidanan bhakti husada,0.7975,4,7,False,3
25063,universitas gunadarma,3.1,2,2,True,4
25065,itl trisakti,3.34,2,17,True,5
25067,state islamic university sunan kalijaga yogyakarta,3.69,2,6,True,5
25069,politeknik negeri jakarta,3.4,4,2,False,2
25070,universitas negeri manado ,3.61,2,17,True,4
25077,sma negeri 57 jakarta,3.5200000000000005,5,13,False,2
25078,universitas jenderal soedirman,3.3,2,7,True,4
25081,universitas pendidikan indonesia,3.17,2,15,False,6
25082,universitas kuningan,3.88,2,7,True,4
25084,universitas teknokrat indonesia,0.84,4,16,True,3
25086,universitas sumatera utara,3.7,2,6,True,10
25088,sekolah tinggi ilmu ekonomi indonesia surabaya,3.65,2,17,True,6
25089,universtias brawijaya,3.08,2,6,True,4
25094,sekolah tinggi ilmu ekonomi indonesia surabaya,3.63,2,17,True,3
25097,universitas sahid jakarta,0.87,2,17,True,3
25099,universitas bung karno,3.26,2,17,True,3
25116,upn 'veteran' yogyakarta,3.5,2,7,True,4
25127,universitas gunadarma,3.22,2,4,True,4
25132,universitas lampung,3.39,4,2,True,2
25133,universitas brawijaya,3.31,2,6,True,4
25135,universitas al azhar indonesia ,2.59,2,4,True,5
25142,universitas bunda mulia,0.835,2,10,True,4
25153,universitas bina sarana informatika,3.33,4,5,True,2
25171,sekolah tinggi manajemen labora,3.5,2,17,False,4
25177,german department at universitas negeri jakarta,3.08,2,7,True,7
25183,universitas mh. thamrin,3.2,2,2,True,3
25196,universitas 17 agustus 1945,3.27,2,15,True,4
25198,institut ilmu sosial dan ilmu politik jakarta,3.14,2,0,True,4
25201,universitas negeri jakarta,3.05,2,0,True,6
25203,universitas padjadjaran,0.7675,2,7,True,5
25212,smkn 44 jakarta,3.192,6,2,True,3
25217,smk negeri 1 sidoarjo,3.565,6,9,True,3
25222,stie mahardika surabaya,0.76,2,17,True,3
25229,ipb,0.81,2,17,False,4
25230,smk negeri 3 bandung,3.5200000000000005,6,2,True,2
25232,bina nusantara university,0.52,2,17,True,6
25235,universitas bina sarana informatika,3.87,4,17,True,3
25247,prisma profesional,3.0,4,4,False,2
25248,institut teknologi harapan bangsa,3.0,2,14,True,4
