ApplicantID,DateFrom,DateTo,Industry,Position,Salary,ExpectedSalary,Age,EducationLevelName,MajorName
28363,2019-06-01,2019-10-01,Food and Beverage,Account Management Executive,3800000.0,4000000.0,30,S1,SEMUA JURUSAN
28363,2018-10-01,2019-02-01,Food and Beverage,Manager,2800000.0,4000000.0,30,S1,SEMUA JURUSAN
28371,2010-09-01,2012-11-01,Retail,Supervisor Area,2600000.0,6000000.0,29,SMK,TEKNIK INFORMATIKA
28371,2012-12-01,2014-12-01,Supplier dan Distributor Daging,Kepala Gudang,2800000.0,6000000.0,29,SMK,TEKNIK INFORMATIKA
28371,2014-12-01,2015-11-01,Pabrik (Produksi Makanan ringan),Engineering Staff,3600000.0,6000000.0,29,SMK,TEKNIK INFORMATIKA
28371,2015-12-01,2018-05-01,Pabrik Sepatu NB (New Balance),GA Department,8000000.0,6000000.0,29,SMK,TEKNIK INFORMATIKA
28371,2018-06-01,2019-02-01,Produk barang konsumen,Sales Supervisor,6000000.0,6000000.0,29,SMK,TEKNIK INFORMATIKA
28371,2019-03-01,2019-12-01,Makanan,General Manager,8000000.0,6000000.0,29,SMK,TEKNIK INFORMATIKA
28376,2018-08-01,2019-12-01,Kontraktor,Site Manager,6000000.0,6000000.0,29,S1,TEKNIK SIPIL
28379,2019-09-01,2020-01-01,Cat,SPB,3800000.0,3000000.0,26,S1,SEMUA JURUSAN 2
28387,2018-10-01,2019-11-01,KONSULTAN ARSITEK DAN SIPIL ,SITE ENGINEER,5500000.0,4000000.0,28,S1,TEKNIK SIPIL
28348,2010-01-01,2012-01-01,Banking,IT Landesk,3750000.0,11500000.0,36,S1,TEKNIK INFORMATIKA
28394,2017-01-01,2018-11-01,Construction,Project Quantity Surveyor,6000000.0,8000000.0,30,S2,TEKNIK SIPIL
28394,2015-10-01,2016-01-01,Construction,Project Administrator,4500000.0,8000000.0,30,S2,TEKNIK SIPIL
28408,2019-01-01,2019-05-01,Architect,Graphic Designer,2600000.0,4000000.0,22,SMK,DESAIN GRAFIS
28408,2019-05-01,2019-07-01,Fashion & Skincare,Content Creator,2800000.0,4000000.0,22,SMK,DESAIN GRAFIS
28400,2018-05-01,2018-07-01,Television,Internship as Floor Director,200000.0,5000000.0,25,S1,KOMUNIKASI
28400,2019-07-01,2019-09-01,Goverment,Listener,3900000.0,5000000.0,25,S1,KOMUNIKASI
28413,2016-11-01,2018-12-01,IT,QC and Admin,3600000.0,0.0,0,SMK,AKUNTANSI
28413,2019-01-01,2019-10-01,PELAYANAN,Admin Dan Customer Service,4100000.0,0.0,0,SMK,AKUNTANSI
28424,2018-04-01,2019-12-01,contracting MEP,Marketing Project,5000000.0,7000000.0,29,S1,MANAJEMEN
28334,2013-12-01,2015-11-01,Penyalur tenaga kerja ,Administrasi,3000000.0,5000.0,29,D3,BAHASA INGGRIS
28334,2015-12-01,2019-05-01,Penyalur tenaga kerja ,Marketing,3700000.0,5000.0,29,D3,BAHASA INGGRIS
28334,2019-07-01,2019-12-01,Pialang berjangka ,Business consultants,1500000.0,5000.0,29,D3,BAHASA INGGRIS
28435,2018-10-01,2019-10-01,Digital Media Out Of Home,Head Planner (Traffic),11800000.0,10000000.0,0,S1,MANAJEMEN
28440,2017-02-01,2020-12-01,Retail,Supervisor HR&GA,4500000.0,5000000.0,29,D3,MANAJEMEN
28407,2017-10-01,2018-07-01,Penyiaran,Tim produksi siaran,1250000.0,4300000.0,30,S1,PSIKOLOGI
28423,2011-07-01,2018-03-01,KESEHATAN,STAFF HRD,4200000.0,4000000.0,38,S1,PSIKOLOGI
28449,2019-04-01,2019-08-01,Freight Forwarding,Import Staff,4050000.0,4250000.0,28,S1,PSIKOLOGI
28449,2019-01-01,2019-03-01,Freight Forwarding,Import Internship,1800000.0,4250000.0,28,S1,PSIKOLOGI
26786,2017-05-01,2018-05-01,"STEEL CONSTRUCTION, MAN POWER SUPPLY MECHANICAL & ELECTRICAL",Staff Administrasi,4200000.0,3800000.0,25,SMK,SEKRETARIS
28459,2005-05-01,2017-10-01,Retail,Manager,6000000.0,6000000.0,46,D3,MANAJEMEN
18760,2018-10-01,2019-05-01,GOVERNMENT,Data Entry & Administrative Officer,4000000.0,5000000.0,29,S1,PSIKOLOGI
18760,2018-03-01,2018-09-01,Finance,HR Intern,2500000.0,5000000.0,29,S1,PSIKOLOGI
28470,2008-12-01,2012-05-01,HOSPITALITY,CUSTOMER CARE,7000000.0,25000000.0,32,S1,KOMUNIKASI
28227,2019-07-01,2019-12-01,RETAIL ATK,PRAMUNIAGA,2200000.0,3900000.0,26,D3,DESAIN GRAFIS
28473,2016-10-01,2016-12-01,manufaktur,Account payble,3200000.0,5000000.0,31,S1,MANAJEMEN
28487,2018-05-01,2018-10-01,FURNITURE,SEKRETARIS & RECRUITMENT OFFICER,3850000.0,4850000.0,32,S1,SEMUA JURUSAN 2
28487,2015-02-01,2016-04-01,DEVELOPER,MARKETING ADMINISTRASI STAFF,3800000.0,4850000.0,32,S1,SEMUA JURUSAN 2
28487,2013-10-01,2014-10-01,PERBANKAN,CUSTOMER SERVICE ,2750000.0,4850000.0,32,S1,SEMUA JURUSAN 2
28487,2013-03-01,2013-05-01,DEPARTEMENT STORE,ASSISTANT SUPERVISOR,2500000.0,4850000.0,32,S1,SEMUA JURUSAN 2
28487,2012-01-01,2012-06-01,PERHOTELAN,PERSONAL ASSISTANT MANAGER FO (MAGANG),1750000.0,4850000.0,32,S1,SEMUA JURUSAN 2
28496,2017-12-01,2018-12-01,Outsouching,Staff admin,3800000.0,4500000.0,27,S1,SEMUA JURUSAN 2
28496,2019-01-01,2019-12-01,Outsourching,Staff Admin,4300000.0,4500000.0,27,S1,SEMUA JURUSAN 2
28491,2016-09-01,2019-06-01,Kedinasan ,Staf Administrasi,4500000.0,5000000.0,31,D3,SEMUA JURUSAN
28491,2014-01-01,2016-06-01,General & Wholesale Trading,Administration Officer,4500000.0,5000000.0,31,D3,SEMUA JURUSAN
28491,2013-09-01,2014-01-01,Healthcare / Medical,Perawat Magang,1500000.0,5000000.0,31,D3,SEMUA JURUSAN
28522,2016-09-01,2019-05-01,Event Organizer,Account Executive,6000000.0,10000000.0,33,S1,SEMUA JURUSAN
28522,2015-09-01,2016-08-01,Education Training Center,Marketing,4500000.0,10000000.0,33,S1,SEMUA JURUSAN
28522,2013-03-01,2015-01-01,Marine Ecotourismn Consultant,Office Manager,3500000.0,10000000.0,33,S1,SEMUA JURUSAN
28533,2013-12-01,2014-08-01,FOOD&BEVERAGES,IT SPV,6500000.0,9000000.0,45,S1,TEKNIK INFORMATIKA 2
28533,2008-06-01,2013-12-01,IT SERVICES,IT ENGINEER,8000000.0,9000000.0,45,S1,TEKNIK INFORMATIKA 2
28535,2010-01-01,2011-01-01,Security Syteam,Product Specialist,2000000.0,9500000.0,35,S1,TEKNIK INFORMATIKA
28535,2011-02-01,2017-05-01,Trading and Manufactur,Business Support & IT,6500000.0,9500000.0,35,S1,TEKNIK INFORMATIKA
28535,2017-10-01,2018-04-01,Online Store,IT Officer,6500000.0,9500000.0,35,S1,TEKNIK INFORMATIKA
28540,2004-10-01,2006-02-01,CHEMICAL AND LUBRICANT,SUPERVISOR,4000000.0,12500000.0,41,S1,SEMUA JURUSAN
28540,2006-03-01,2016-01-01,MEP BUILDING,OPERATIONAL & BUILDING MANAGER,7500000.0,12500000.0,41,S1,SEMUA JURUSAN
28542,2019-01-01,2019-10-01,DIstribusi Solvent ,Clerk SHEQMS,5000000.0,4500000.0,26,D4,SEMUA JURUSAN
28542,2018-10-01,2019-01-01,kontraktor ,Safetyman /safety officer ,3800000.0,4500000.0,26,D4,SEMUA JURUSAN
28539,2013-11-01,2019-05-01,Logistics,IT Supervisor,9700000.0,10000000.0,40,S1,TEKNIK ELEKTRO
28539,2012-04-01,2013-10-01,Heavy Machinery,IT Helpdesk & Support SEA Region,6000000.0,10000000.0,40,S1,TEKNIK ELEKTRO
28539,2011-01-01,2012-03-01,Logistics,IT Staff,4800000.0,10000000.0,40,S1,TEKNIK ELEKTRO
28539,2007-06-01,2010-12-01,Logistics,IT Staff,2500000.0,10000000.0,40,S1,TEKNIK ELEKTRO
28539,2006-01-01,2007-01-01,IT Services,Technician,1500000.0,10000000.0,40,S1,TEKNIK ELEKTRO
28501,2018-06-01,2019-07-01,Skin Beauty Clinic,Branch Manager,12000000.0,13000000.0,47,S1,HUKUM
28501,2017-06-01,2018-07-01,Property,Manager Casual Leasing,11000000.0,13000000.0,47,S1,HUKUM
28501,2007-05-01,2008-06-01,Property,Supervisor Curtomer Service,8500000.0,13000000.0,47,S1,HUKUM
28501,2016-05-01,2017-08-01,Property,Manager Customer Service and Tenant Relation,10000000.0,13000000.0,47,S1,HUKUM
28549,2016-01-01,2019-12-01,Distributor n retail,Marketing manager,9000000.0,12500000.0,48,S1,MANAJEMEN
28549,2007-01-01,2015-12-01,Retail stores,Marketing manager,7500000.0,12500000.0,48,S1,MANAJEMEN
28537,2016-09-01,2016-12-01,IT Solution,Programmer,4000000.0,10000000.0,28,S1,TEKNIK INFORMATIKA
28537,2017-03-01,2018-09-01,IT Solution,Programmer & Support,5000000.0,10000000.0,28,S1,TEKNIK INFORMATIKA
28552,2013-09-01,2014-09-01,Education,Assistant Laboratory,200000.0,7000000.0,29,S1,SEMUA JURUSAN
28552,2015-12-01,2016-10-01,Media ,Research Executive ,3750000.0,7000000.0,29,S1,SEMUA JURUSAN
28552,2016-11-01,2019-10-01,Government ,Secretary,8775000.0,7000000.0,29,S1,SEMUA JURUSAN
28550,2018-02-01,2020-12-01,agency periklanan,Head of Marketing,10000000.0,12000000.0,38,S2,MANAJEMEN
28558,2014-04-01,2018-11-01,Telecommunications,IT Governors Engineer,7500000.0,10000000.0,32,S1,TEKNIK INFORMATIKA
28558,2011-06-01,2014-03-01,Telecommunications,Network Administrator,6500000.0,10000000.0,32,S1,TEKNIK INFORMATIKA
28558,2011-01-01,2011-06-01,Retail,IT Staff,5000000.0,10000000.0,32,S1,TEKNIK INFORMATIKA
28558,2009-05-01,2010-12-01,Retail,Associate System Engineer,5000000.0,10000000.0,32,S1,TEKNIK INFORMATIKA
28558,2008-05-01,2009-05-01,Telecommunications,IT Staff,2500000.0,10000000.0,32,S1,TEKNIK INFORMATIKA
28562,2019-07-01,2019-12-01,Medical Devices,Associate Territory Manager,6500000.0,6200000.0,30,S1,BAHASA INGGRIS
28562,2019-01-01,2019-07-01,Medical Devices,Sales Executive,5000000.0,6200000.0,30,S1,BAHASA INGGRIS
28562,2017-01-01,2018-09-01,Farmasi,Medical Representative,4800000.0,6200000.0,30,S1,BAHASA INGGRIS
28544,2015-09-01,2017-10-01,MEDIA ONLINE,JOURNALIST,4000000.0,6000000.0,29,S1,KOMUNIKASI
28568,2017-06-01,2019-05-01,Pusat Perbelanjaan,Tenant Relations Supervisor,6000000.0,5500000.0,32,S1,MANAJEMEN
28568,2016-01-01,2017-05-01,Pusat Perbelanjaan,Marcomm Event and Promotion,4500000.0,5500000.0,32,S1,MANAJEMEN
3767,2019-01-01,2019-05-01,Property ,Secretary ,4800000.0,5000000.0,30,S1,AKUNTANSI
3767,2017-11-01,2018-06-01,Property ,Admin for Deputy General Manager,6500000.0,5000000.0,30,S1,AKUNTANSI
3767,2016-01-01,2017-07-01,Perbankan,Frontliner ,3600000.0,5000000.0,30,S1,AKUNTANSI
28601,2013-05-01,2019-12-01,Perbankan,Teller Supervisor,5000000.0,5000000.0,33,S1,MANAJEMEN
28617,2012-06-01,2017-11-01,Tobacco & Logistic,Distribution Assistant,4500000.0,6000099.0,28,SMK,Teknik Komputer
28617,2018-01-01,2019-11-01,Logistic,Distribution Assistant,5400000.0,6000099.0,28,SMK,Teknik Komputer
28632,2004-07-01,2019-06-01,Jasa Angkut Uang Tunai dan Barang Berharga,Ka Departemen,9000000.0,9000000.0,46,D3,AKUNTANSI
28638,2005-07-01,2008-08-01,Media,Technical Operation Control,2800000.0,10000000.0,41,S1,TEKNIK ELEKTRO 2
28638,2009-04-01,2017-11-01,Perbankan,Branch Manager,10000000.0,10000000.0,41,S1,TEKNIK ELEKTRO 2
28638,2017-12-01,2018-06-01,Perbankan,Branch Manager,7500000.0,10000000.0,41,S1,TEKNIK ELEKTRO 2
28641,2018-11-01,2019-12-01,Finance,RM,5000000.0,6000000.0,32,S1,SEMUA JURUSAN 2
28572,2015-11-01,2017-11-01,Manufaktur Plastic,HR,4200000.0,5000000.0,30,S1,HUKUM
28572,2019-08-01,2019-12-01,Manufaktur Bola,HR Recruitment,4000000.0,5000000.0,30,S1,HUKUM
28644,2019-09-01,2020-01-01,Media dan Hiburan ,Account Executive ,6000000.0,6500000.0,29,S1,KOMUNIKASI
28644,2018-09-01,2019-09-01,Media dan Hiburan ,Account Executive ,5000000.0,6500000.0,29,S1,KOMUNIKASI
28644,2016-11-01,2018-09-01,Media dan Hiburan ,Account Executive ,4000000.0,6500000.0,29,S1,KOMUNIKASI
19516,2016-11-01,2017-10-01,Leasing,Cmo,4000000.0,4750000.0,28,S1,KOMUNIKASI
19516,2017-11-01,2019-09-01,Pembiayaan Modal Usaha ,Mks,4500000.0,4750000.0,28,S1,KOMUNIKASI
28633,2013-09-01,2020-12-01,Kontraktor,Staff Finance,4500000.0,4500000.0,27,S1,MANAJEMEN
28643,2019-01-01,2019-08-01,Hospitality,Food and Beverage Manager,8000000.0,8000000.0,42,S1,MANAJEMEN
28643,2017-11-01,2018-11-01,Hospitality,Fb Supervisor,4500000.0,8000000.0,42,S1,MANAJEMEN
28643,2016-12-01,2017-08-01,Hospitality,Fb Supervisor,4500000.0,8000000.0,42,S1,MANAJEMEN
26318,2019-02-01,2019-12-01,hotel,engineering,3700000.0,3500000.0,31,SMK,TEKNIK SIPIL
6924,2016-12-01,2018-05-01,Hiburan / Media,Marcom Coordinator,6000000.0,7000000.0,35,S1,BAHASA INGGRIS
6924,2016-02-01,2016-12-01,Media,Marcom,5000000.0,7000000.0,35,S1,BAHASA INGGRIS
6924,2013-02-01,2015-09-01,Interior Design,Marketing Supervisor,7000000.0,7000000.0,35,S1,BAHASA INGGRIS
6924,2008-07-01,2009-05-01,Interior Design,Admin Staff,3500000.0,7000000.0,35,S1,BAHASA INGGRIS
28662,2011-04-01,2013-01-01,jasa pelayanan publik bidang lalu lintas,Tehnisi,1800000.0,3500000.0,39,SMK,TEKNIK ELEKTRO 2
28662,2013-09-01,2014-10-01,"Contractor,Engineering,Supplier","Drafter,operator mesin cnc cuting",2500000.0,3500000.0,39,SMK,TEKNIK ELEKTRO 2
28662,2015-09-01,2016-10-01,general supplier:mecanic electrical ,Tehnisi,3200000.0,3500000.0,39,SMK,TEKNIK ELEKTRO 2
28662,2019-02-01,2019-12-01,outsourching,Tehnisi,3800000.0,3500000.0,39,SMK,TEKNIK ELEKTRO 2
28688,2016-11-01,2017-02-01,Jasa ,Freelance,2500000.0,5000000.0,29,S1,PSIKOLOGI
28684,2017-12-01,2019-12-01,Jasa,Engineering,4200000.0,3800000.0,23,SMK,TEKNIK ELEKTRO
28698,2012-07-01,2013-07-01,Retail,Teknisi,1500000.0,4000000.0,29,S1,TEKNIK INFORMATIKA
28698,2013-08-01,2015-08-01,Outsourcing,Teknisi,3400000.0,4000000.0,29,S1,TEKNIK INFORMATIKA
28698,2015-09-01,2019-10-01,Outsourcing,Teknisi,3700000.0,4000000.0,29,S1,TEKNIK INFORMATIKA
28704,2015-10-01,2017-01-01,Pendidikan dan Teknologi Informasi,IT Support Staff dan Trainer ,1200000.0,5000000.0,30,S1,Teknik Komputer
28716,2019-04-01,2019-12-01,DINAS ,STAFF TEKNIK,4500000.0,5000000.0,40,S1,TEKNIK SIPIL
28716,2019-01-01,2019-03-01,KONTRAKTOR,LEADER CIVIL,5000000.0,5000000.0,40,S1,TEKNIK SIPIL
28720,2019-02-01,2019-03-01,KONSULTAN,TESTER,1500000.0,3800000.0,27,S1,PSIKOLOGI
28720,2019-06-01,2020-01-01,PERKEBUNAN,MAGANG SDM DAN UMUM,2500000.0,3800000.0,27,S1,PSIKOLOGI
28726,2017-08-01,2019-12-01,Kontruksi,HR Manager,8500000.0,18000000.0,46,S1,MANAJEMEN
28726,2012-02-01,2016-12-01,Banking,Training administration dept. Head,12500000.0,18000000.0,46,S1,MANAJEMEN
28709,2018-02-01,2019-12-01,ALAT KONSTRUKSI,HRD,4000000.0,4200000.0,28,S1,PSIKOLOGI
28752,2013-03-01,2013-10-01,Disrobutor Motor,"Research force, Marketing Research Development",1000000.0,7000000.0,29,S1,PSIKOLOGI
28752,2016-03-01,2017-12-01,Developer Software Accounting,HR Generalist,3700000.0,7000000.0,29,S1,PSIKOLOGI
28752,2017-12-01,2019-07-01,Manufacturing of Beverage,HRGA Officer,7000000.0,7000000.0,29,S1,PSIKOLOGI
28763,2014-11-01,2019-08-01,perbankan,teller,4500000.0,4500000.0,29,D3,TEKNIK INFORMATIKA
28787,2005-12-01,2019-12-01,Telecommunication,Complain Handling Officer (CHO),3800000.0,0.0,42,S1,MANAJEMEN
28747,2012-01-01,2015-03-01,Service Building,Engineering ,3200000.0,0.0,30,SMK,TEKNIK ELEKTRO 2
28747,2015-04-01,2016-04-01,Tambang Batubara,Teknisi,4300000.0,0.0,30,SMK,TEKNIK ELEKTRO 2
28791,2018-09-01,2018-12-01,Elektronika,Operator Produksi,3000000.0,5000000.0,24,D3,TEKNIK INFORMATIKA 2
28808,2010-12-01,2012-05-01,Hotel,Operational Manager,5000000.0,9000000.0,44,S2,AKUNTANSI
28808,2008-07-01,2010-02-01,Bakery,Operational Manager,3200000.0,9000000.0,44,S2,AKUNTANSI
28816,2019-02-01,2019-08-01,Digital Media,Product Manager,15000000.0,15000000.0,35,S1,KOMUNIKASI
28816,2018-02-01,2019-01-01,Online Games,Senior Marketing Communication,9500000.0,15000000.0,35,S1,KOMUNIKASI
28816,2016-11-01,2018-01-01,Digital Media,Event Associate,7500000.0,15000000.0,35,S1,KOMUNIKASI
28837,2016-02-01,2016-11-01,Dealer Mobil,Sales,2000000.0,7000000.0,32,S1,SEMUA JURUSAN
28837,2014-11-01,2015-10-01,Distributor Alat Musik,Administrasi,2300000.0,7000000.0,32,S1,SEMUA JURUSAN
28857,2017-03-01,2019-12-01,Developer and hospitality,Marketing and relation manager,7000000.0,7500000.0,33,S1,KOMUNIKASI
28857,2015-02-01,2017-03-01,Event and advertising ,Account executive manager,7000000.0,7500000.0,33,S1,KOMUNIKASI
28862,2014-06-01,2016-07-01,Advertising,Planning Manager,12000000.0,20000000.0,36,S1,TEKNIK INFORMATIKA
28862,2013-03-01,2014-05-01,Advertising,Sr. Media Planner,9000000.0,20000000.0,36,S1,TEKNIK INFORMATIKA
28869,2015-05-01,2019-10-01,Perdagangan Umum,HRD,6000000.0,7000000.0,0,S1,HUKUM
28869,2013-03-01,2015-04-01,Perbankan,Coordinator Area,5000000.0,7000000.0,0,S1,HUKUM
28869,2019-05-01,2012-12-01,Perdagangan Umum Consumer Good,HRD,4500000.0,7000000.0,0,S1,HUKUM
28871,2018-09-01,2018-12-01,Properti,Frontend Web Developer,2000000.0,3000000.0,0,S1,TEKNIK INFORMATIKA
28872,2014-06-01,2017-08-01,OIL & GAS,CONTROLLER,16800000.0,15000000.0,46,S1,AKUNTANSI
28872,2012-10-01,2014-05-01,SERVICE FOR OIL COMPANY,"MANAGER FINANCE, ACCOUNTING & TAX",15000000.0,15000000.0,46,S1,AKUNTANSI
28872,2010-03-01,2012-09-01,HOSPITALITY,MANAGEMENT ACCOUNTANT,12500000.0,15000000.0,46,S1,AKUNTANSI
28872,2003-07-01,2010-03-01,AUTOMOTIVE,ACCOUNTING SUPERVISOR,7000000.0,15000000.0,46,S1,AKUNTANSI
28872,2000-08-01,2003-07-01,FREIGHT FORWARDING,ACCOUNTING STAFF,750000.0,15000000.0,46,S1,AKUNTANSI
28879,2009-01-01,2010-01-01,Industri semen,Teknisi komputer,3000000.0,6000000.0,35,D3,Teknik Komputer
28879,2010-03-01,2012-11-01,HUTAN TANAMAN INDUSTRI,TEKNISI KOMPUTER DAN JARINGAN,3500000.0,6000000.0,35,D3,Teknik Komputer
28879,2012-11-01,2018-12-01,Perkebunan bahan baku pembuatan arang,Kepala sub. Bagian umum dan personalia,6000000.0,6000000.0,35,D3,Teknik Komputer
28881,2014-03-01,2015-04-01,Retail,SPG,2800000.0,4500000.0,27,SMK,MANAJEMEN
28881,2015-07-01,2016-10-01,Distributor,Admin Staff,3000000.0,4500000.0,27,SMK,MANAJEMEN
28881,2017-01-01,2017-09-01,Logistik,Admin Staff,3200000.0,4500000.0,27,SMK,MANAJEMEN
28881,2017-10-01,2019-10-01,Publishing,Kasir,3900000.0,4500000.0,27,SMK,MANAJEMEN
28884,2015-03-01,2017-12-01,Pengamanan Proyek,Staff Administrasi,3925000.0,4200000.0,29,SMA,SEMUA JURUSAN 2
28882,2017-04-01,2019-08-01,Photography,Admin,3200000.0,3800000.0,28,S1,HUKUM
28887,2019-01-01,2019-03-01,Konstruksi,Quality Control,1500000.0,6000000.0,25,S1,TEKNIK SIPIL
28887,2019-07-01,2020-08-01,Konstruksi,Admin & Pelaksana,3000000.0,6000000.0,25,S1,TEKNIK SIPIL
28889,2015-02-01,2019-10-01,importir,general admin / admin tender,4500000.0,6000000.0,31,S1,TEKNIK INFORMATIKA
28913,2017-05-01,2018-05-01,KONSTRUKSI BESI DAN BAJA,Staff Administrasi,4700000.0,3800000.0,25,SMK,MANAJEMEN
28914,2014-08-01,2017-01-01,Jasa Perbankan,phone verificator staff,3700000.0,5500000.0,26,S1,AKUNTANSI
28940,2016-12-01,2019-09-01,Pertahanan,Staf HRD,3900000.0,5000000.0,31,S1,SEMUA JURUSAN
28940,2013-01-01,2016-12-01,Perbankan,Customer Service,3600000.0,5000000.0,31,S1,SEMUA JURUSAN
28944,2014-05-01,2015-01-01,Minyak wangi ,Operator produksi,3100000.0,3900000.0,26,SMK,MANAJEMEN
28944,2015-03-01,2020-01-01,Koperasi,Staf koperasi,2000000.0,3900000.0,26,SMK,MANAJEMEN
28949,2018-02-01,2020-02-01,Pendidikan,Asisten Laboratorium,800000.0,400000.0,25,S1,PSIKOLOGI
28925,2019-02-01,2020-02-01,Fitness and Gym,Admin & Customer Service,4800000.0,5000000.0,27,S1,KOMUNIKASI
28968,2017-08-01,2018-06-01,Percetakan & Digital Printing,Operator Produksi,1000000.0,4000000.0,22,SMK,DESAIN GRAFIS
28683,2012-08-01,2012-12-01,Manufaktur,Sales,800000.0,4500000.0,28,S1,TEKNIK INFORMATIKA
28683,2013-03-01,2016-03-01,Retail,Sales Associate,3200000.0,4500000.0,28,S1,TEKNIK INFORMATIKA
28683,2018-07-01,2019-10-01,Retail,Senior Sales Executive,4200000.0,4500000.0,28,S1,TEKNIK INFORMATIKA
28976,2016-08-01,2018-08-01,Building Management,Staff,3700000.0,4000000.0,30,SMA,SMA SEGALA JURUSAN
28978,2016-09-01,2019-04-01,Construction,Admin Marketing / Tender,3650000.0,3700000.0,30,SMK,PERHOTELAN
28983,2019-02-01,2020-01-01,Aplikasi,Lead of FAT,9200000.0,10000000.0,34,S1,AKUNTANSI
28983,2014-07-01,2019-02-01,Media Koran ,Spv Accounting dan Finance,7500000.0,10000000.0,34,S1,AKUNTANSI
28984,2016-06-01,2018-01-01,Kontraktor aspal,Staf accounting,3500000.0,8000000.0,32,S1,AKUNTANSI
28984,2010-01-01,2019-01-01,Forwarding/ jasa ekspor impor,Finance and Accounting Supervisor,7500000.0,8000000.0,32,S1,AKUNTANSI
28989,2015-12-01,2019-04-01,INSURANCE,Aftersales Support,4500000.0,5000000.0,28,D3,AKUNTANSI
28990,2014-03-01,2014-05-01,Aerospace / Aviation / Airline,Divisi Keuangan / Taxation / Training,1650000.0,6500000.0,29,D3,MANAJEMEN
28993,2018-05-01,2018-09-01,Goverment history,Desain Grafis,1000000.0,4500000.0,28,S1,DESAIN GRAFIS
29000,2017-07-01,2019-11-01,Distributor lampu untuk alat tambang dan gedung,Suoervisor accounting & tax stafg,7500000.0,9000000.0,31,S1,AKUNTANSI
29000,2015-12-01,2017-06-01,Diatributor makanan dan minuman,Accounting & tax,5500000.0,9000000.0,31,S1,AKUNTANSI
29000,2014-02-01,2015-11-01,Management hotel,Accounting finance,4500000.0,9000000.0,31,S1,AKUNTANSI
29000,2012-06-01,2013-12-01,Kantor akuntan publik,Auditor,3500000.0,9000000.0,31,S1,AKUNTANSI
29012,2006-01-01,2017-07-01,Kontraktor developer,Finance,4000000.0,4200000.0,36,S1,AKUNTANSI
29016,2012-07-01,2013-02-01,Insurance,Customer Service,2150000.0,7500000.0,31,S1,MANAJEMEN
29016,2013-03-01,2017-05-01,Farmasi,Data Service Officer & Marketing Service Departement,3300000.0,7500000.0,31,S1,MANAJEMEN
29016,2017-05-01,2020-02-01,Building Material,Admin Sales,6000000.0,7500000.0,31,S1,MANAJEMEN
29034,2018-08-01,2019-11-01,tekstil,administrasi finance,3800000.0,3800000.0,23,SMA,SMA SEGALA JURUSAN
29033,2013-11-01,2019-12-01,Advertising Agency,Media Buyer & Planner,4000000.0,4000000.0,33,SMA,SEMUA JURUSAN 2
29038,2015-02-01,2017-03-01,Perbankan,Assisten supervisor,3800000.0,6000000.0,31,S1,SEMUA JURUSAN
29038,2017-05-01,2018-03-01,Perbankan,Backoffice,3850000.0,6000000.0,31,S1,SEMUA JURUSAN
29044,2014-05-01,2014-09-01,Parabola,Sales Frontliner,2000000.0,0.0,0,S1,PSIKOLOGI
29044,2014-12-01,2015-03-01,Event Organizer,Marketing Event,2000000.0,0.0,0,S1,PSIKOLOGI
29044,2015-07-01,2018-07-01,Perbankan,Teller,4900000.0,0.0,0,S1,PSIKOLOGI
29044,2018-09-01,2019-12-01,Technology,Sales Merchant,3500000.0,0.0,0,S1,PSIKOLOGI
29057,2019-07-01,2019-12-01,Oil & gas,Communications & external affairs apprentice,6500000.0,6500000.0,29,S1,KOMUNIKASI
29057,2014-06-01,2014-07-01,Oil & gas,IT & help desk intern,4000000.0,6500000.0,29,S1,KOMUNIKASI
29008,2013-02-01,2016-03-01,Perbankan,Staff Serice Assistant,4000000.0,6000000.0,32,S1,MANAJEMEN
29069,2018-10-01,2018-11-01,media-radio,social media,3000000.0,0.0,0,S1,KOMUNIKASI
29067,2014-11-01,2019-07-01,MEDIA,SALES & MARKETING OFFICER,5000000.0,9000000.0,29,S1,KOMUNIKASI
29068,2019-08-01,2019-09-01,Software,Marketing Communication (Internship),1500000.0,6000000.0,26,S1,KOMUNIKASI
28982,2018-08-01,2019-02-01,Event Organizer,Assistant Event Coordinator,3500000.0,4700000.0,29,S1,KOMUNIKASI
29078,2018-07-01,2019-10-01,Food & Beverage,Owner,1000000.0,5500000.0,27,S1,BAHASA INGGRIS
29078,2017-05-01,2017-05-01,Event Organizer,Crew,300000.0,5500000.0,27,S1,BAHASA INGGRIS
29081,2018-12-01,2019-07-01,OUTSOURCING,CSR,5250000.0,4200000.0,28,S2,HUKUM
29081,2019-01-01,2020-01-01,KENOTARIATAN,STAFF,2500000.0,4200000.0,28,S2,HUKUM
29073,2013-09-01,2014-05-01,shrimp farm,ME supervisor,6500000.0,7800000.0,48,D3,TEKNIK ELEKTRO
29073,2013-01-01,2013-08-01,ME contractor,ME supervisor,5000000.0,7800000.0,48,D3,TEKNIK ELEKTRO
29090,2018-04-01,2019-03-01,Tas & dompet,Assembling,58000000.0,4800000.0,24,SMK,SEMUA JURUSAN
29091,2015-08-01,2016-06-01,Wedding Documentation,Admin Marketing,3000000.0,5500000.0,26,S1,MANAJEMEN
29091,2016-07-01,2018-12-01,Securing,Marketing Support,4900000.0,5500000.0,26,S1,MANAJEMEN
